id,name,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
8633733,Comfy 1 BR/ 1 BA Fremont Apartment,within an hour,100%,100%,f,Fremont,1,t,f,Fremont,47.65193633,-122.3428594,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Elevator in Building"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials}",,$67.00,1,$0.00,1,1125,4,95,10,10,9,10,10,10,t,moderate,f,f,1,1.76
7396707,Villa Villa Olaf,within a few hours,100%,100%,f,Fremont,1,t,t,Fremont,47.66037598,-122.344852,House,Entire home/apt,3,1,2,2,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Breakfast"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$100.00,1,$0.00,2,200,19,90,9,9,10,10,10,9,t,flexible,f,f,1,3.61
394408,Sweet home in the heart of Fremont,within a day,100%,100%,f,Fremont,1,t,t,Fremont,47.65810701,-122.357389,House,Entire home/apt,4,2,2,2,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets live on this property"", ""Other pet(s)"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Fire Extinguisher"", ""Shampoo}",,$150.00,1,$0.00,1,90,34,97,10,10,10,10,9,10,f,moderate,f,f,1,0.77
8412143,SEATTLE - HEART OF FREMONT 4PLEX!,within an hour,90%,100%,f,Fremont,2,t,t,Fremont,47.653057,-122.3503287,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Heating"", ""Family/Kid Friendly"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Shampoo}",,$115.00,2,$25.00,2,365,11,93,9,10,10,10,10,9,t,moderate,f,f,2,3.63
5728739,Fremont Walkable 3 Bdrm Townhome,within a day,88%,100%,f,Belltown,36,t,t,Fremont,47.65027292,-122.3440683,House,Entire home/apt,6,2.5,3,3,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Essentials"", ""Shampoo}",,$210.00,1,$0.00,3,1125,4,100,10,10,10,10,10,10,f,strict,t,t,31,0.74
3931571,2BD/1.5BA Townhouse Apt. in Fremont,within an hour,93%,100%,f,,2,t,f,,47.65361997,-122.3568961,House,Entire home/apt,3,1,2,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Essentials}",,$195.00,2,$50.00,1,30,25,94,10,10,10,9,9,10,f,strict,f,f,1,1.61
3899160,Modern Fremont Guest Room,within a few hours,100%,100%,t,,1,t,t,,47.66074287,-122.3563844,House,Private room,1,1,1,1,Real Bed,"{Wireless Internet"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$59.00,1,$0.00,2,14,23,96,10,10,10,10,10,10,f,flexible,f,f,1,2.47
8428825,1Br Condo in the Heart of Fremont!,N/A,N/A,N/A,f,Fremont,1,t,t,Fremont,47.65521425,-122.3584735,Condominium,Entire home/apt,3,1,1,1,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Pets live on this property"", ""Cat(s)"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$112.00,1,$0.00,1,1125,0,,,,,,,,f,moderate,f,f,1,
3554558,OF THE TREE & CLOUDS. TOP FLR. VIEW,within an hour,100%,100%,t,Fremont,3,t,t,Fremont,47.6540739,-122.3582812,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$110.00,2,$8.00,3,1125,48,96,10,10,10,10,10,10,f,moderate,t,t,3,3.58
3931346,Frelard,N/A,N/A,N/A,f,Ballard,1,t,f,Ballard,47.6610043,-122.3630536,Apartment,Private room,2,1,1,1,Futon,"{Wireless Internet"", ""Free Parking on Premises"", ""Washer"", ""Dryer}",,$100.00,1,$0.00,1,1125,0,,,,,,,,f,flexible,f,f,1,
4250749,Fremont Jet City 3 Bdrm Townhome,within a day,88%,100%,f,Belltown,36,t,t,Fremont,47.65686197,-122.3479013,House,Entire home/apt,6,2.5,3,4,Real Bed,"{Cable TV"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials}",,$235.00,1,$0.00,3,1125,6,97,9,10,9,10,9,9,f,strict,t,t,31,0.64
6290509,"Modern, Sophisticated, 1 Bedroom",within a few hours,90%,100%,f,Fremont,3,t,f,Fremont,47.65294821,-122.3469953,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$99.00,1,$0.00,2,1125,0,,,,,,,,f,strict,f,f,2,
2693700,Fremont Urban Oasis,within an hour,100%,100%,t,Fremont,1,t,t,Fremont,47.65546605,-122.3614215,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets live on this property"", ""Dog(s)"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Hair Dryer"", ""Iron}",,$115.00,2,$0.00,1,1125,125,98,10,10,10,10,10,10,f,flexible,f,f,1,6.47
7857241,3 bedroom house in Fremont/Ballard,within a few hours,100%,100%,f,Fremont,1,t,t,Fremont,47.65767456,-122.358685,House,Entire home/apt,6,1.5,3,3,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Pets live on this property"", ""Dog(s)"", ""Hot Tub"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$400.00,1,$0.00,3,5,4,100,10,10,10,10,10,10,f,strict,f,f,1,1.13
8009814,Bungalow- Wallingford.Greenlake.UW,N/A,N/A,N/A,f,Wallingford,4,t,t,Wallingford,47.66128038,-122.3432199,House,Private room,1,1,1,1,Real Bed,"{Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Pets live on this property"", ""Cat(s)"", ""Indoor Fireplace"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$62.00,1,$0.00,7,365,1,100,10,10,10,10,10,10,f,flexible,f,f,1,0.28
3963320,Balcony Apartment on Fremont Hill,N/A,N/A,N/A,f,,1,t,t,,47.65321432,-122.3485864,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Pets live on this property"", ""Dog(s)"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$135.00,2,$10.00,2,4,2,100,10,10,10,10,10,10,f,flexible,f,f,1,0.12
6289789,Brand New Modern 1 Bdrm LOCATION!,within a few hours,80%,100%,f,Fremont,3,t,f,Fremont,47.66025964,-122.344809,Apartment,Entire home/apt,4,1,1,4,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$119.00,1,$0.00,2,1125,1,100,10,10,10,10,10,10,f,strict,f,f,3,0.86
1513847,Wallingford Craftsman Bungalow,within an hour,100%,100%,t,Fremont,1,t,t,Fremont,47.65873258,-122.3434423,House,Entire home/apt,4,1,2,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Indoor Fireplace"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$200.00,2,$25.00,2,365,20,99,10,10,10,10,10,9,t,flexible,f,f,1,0.72
6183721,Lovely Fremont Apt w/Parking,within an hour,100%,100%,t,Fremont,1,t,t,Fremont,47.65259359,-122.3542184,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo}",,$160.00,2,$10.00,2,1125,38,96,10,9,10,10,10,10,f,strict,f,f,1,4.63
5061411,"corp relo. 2 car, 94 walkscore, 3br",within an hour,100%,100%,t,Wallingford,5,t,t,Fremont,47.65265241,-122.3473829,House,Entire home/apt,8,2.5,3,3,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Safety Card"", ""Fire Extinguisher"", ""Shampoo}",,$400.00,6,$15.00,29,400,4,100,10,10,10,10,10,10,f,strict,f,f,4,0.43
3594959,Charming 2 Bedroom Home in Fremont,within a few hours,100%,100%,f,Fremont,1,t,t,Fremont,47.65630303,-122.356368,House,Entire home/apt,4,1,2,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials}",,$225.00,4,$25.00,5,1125,8,95,10,10,10,10,9,9,f,strict,f,f,1,0.47
637710,Roots @ the Center of the Universe,within a day,75%,100%,f,Fremont,1,t,t,Fremont,47.65160862,-122.3560665,House,Entire home/apt,7,1,3,7,Real Bed,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Heating"", ""Family/Kid Friendly"", ""Suitable for Events"", ""Washer"", ""Dryer}",,$240.00,7,$40.00,3,60,44,93,9,8,9,9,10,9,f,moderate,f,f,1,1.22
8968494,"Bright, private room in modern town",within a day,80%,100%,f,Fremont,2,t,f,Fremont,47.65962671,-122.3508469,House,Private room,1,1.5,1,1,Real Bed,"{Wireless Internet"", ""Kitchen"", ""Indoor Fireplace"", ""Heating"", ""Washer"", ""Dryer"", ""Essentials}",,$50.00,1,$0.00,1,1125,2,100,10,10,10,10,10,10,f,flexible,f,f,2,1.03
1702092,Woodland Park Suite ,within a day,67%,N/A,f,Fremont,1,t,f,Fremont,47.66295801,-122.3486664,House,Entire home/apt,3,1,1,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Shampoo}",,$165.00,2,$15.00,2,1125,6,100,10,10,10,10,10,10,f,strict,f,f,1,0.32
5781547,Beautiful City Home with Views,within a few hours,100%,100%,f,Fremont,1,t,t,Fremont,47.66462601,-122.3597716,House,Entire home/apt,6,2.5,3,4,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Hot Tub"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$350.00,1,$0.00,2,1125,20,94,9,10,10,10,9,9,f,moderate,f,f,1,2.25
7821351,"Bright, modern & comfy townhouse",within a day,80%,100%,f,Fremont,2,t,f,Fremont,47.65966017,-122.3494431,Townhouse,Entire home/apt,3,1.5,2,2,Real Bed,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$150.00,1,$0.00,2,1125,2,100,10,10,10,10,10,10,f,flexible,f,f,2,0.48
6937071,Whole townhouse in Fremont,within a few hours,100%,N/A,f,Fremont,1,t,t,Fremont,47.65056281,-122.3440634,Townhouse,Entire home/apt,4,2.5,3,3,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Pets Allowed"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo}",,$150.00,1,$0.00,1,1125,2,100,10,10,10,10,10,10,f,flexible,f,f,1,0.32
3258386,Peaceful Natural Living,N/A,N/A,N/A,f,Fremont,1,t,t,Fremont,47.6573248,-122.3570023,House,Entire home/apt,2,1,1,1,Real Bed,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo}",,$85.00,1,$5.00,4,365,15,93,10,9,10,10,10,9,f,strict,f,f,1,0.8
6592421,MODERN FREMONT 2bdrm  VIEW!,within a few hours,90%,100%,f,Fremont,3,t,f,Fremont,47.65490966,-122.3454522,Apartment,Entire home/apt,6,1,2,3,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Iron}",,$150.00,1,$0.00,2,1125,8,88,9,9,8,9,9,9,f,strict,f,f,2,1.19
3143175,Troll's Fremont Farmhouse DeckViews,N/A,N/A,N/A,f,Fremont,1,t,t,Fremont,47.65211429,-122.3456742,Loft,Entire home/apt,5,1,1,5,Real Bed,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Heating"", ""Family/Kid Friendly"", ""Essentials}",,$79.00,2,$20.00,2,1125,53,95,9,9,10,10,10,9,f,strict,f,f,1,2.79
4322622,Modern Rowhouse with Roof View,within an hour,100%,100%,f,Fremont,1,t,t,Fremont,47.66392728,-122.3547863,Townhouse,Private room,3,1,1,2,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$76.00,2,$36.00,1,1125,11,100,10,10,10,10,10,10,f,strict,f,f,1,3.79
9262389,The Henry Hideaway,within an hour,100%,100%,f,Fremont,1,t,t,Fremont,47.65987,-122.3594644,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Free Parking on Premises"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$78.00,1,$0.00,1,7,8,100,10,10,10,10,10,10,f,flexible,f,f,1,4.8
6043482,1 Room in Beautiful Fremont,N/A,N/A,N/A,f,Fremont,1,t,t,Fremont,47.65773937,-122.3499177,Apartment,Private room,2,1,1,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Family/Kid Friendly"", ""Washer"", ""Smoke Detector"", ""Shampoo}",,$50.00,1,$0.00,1,1125,1,,,,,,,,f,flexible,f,f,1,0.13
8632651,Brand new modern garden apartment,within an hour,92%,100%,f,Green Lake,4,t,t,Fremont,47.65527782,-122.3472618,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Pets Allowed"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer}",,$135.00,1,$0.00,4,1125,1,100,10,10,10,10,10,10,f,strict,f,f,1,0.88
6107901,Hip Studio in the Heart of Fremont,within an hour,100%,100%,t,Fremont,3,t,t,Fremont,47.65729607,-122.3509255,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo}",,$105.00,2,$0.00,2,1125,37,98,10,10,10,10,10,10,f,moderate,f,f,3,4.81
4993710,"Cozy Condo in Fremont, with parking",within a few hours,67%,100%,f,Fremont,1,t,t,Fremont,47.65339661,-122.3535236,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Essentials"", ""Shampoo}",,$99.00,1,$0.00,1,1125,35,96,10,10,9,10,10,9,f,strict,f,f,1,3.14
7853498,420-Friendy Artist Apt w/Couch,within a day,100%,N/A,f,Fremont,2,t,t,Fremont,47.66011274,-122.3516462,Apartment,Shared room,1,1,1,1,Couch,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Smoking Allowed"", ""Pets live on this property"", ""Cat(s)"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$65.00,1,$0.00,1,1125,4,100,10,10,10,10,10,10,f,flexible,f,f,2,0.85
430609,Fresh & hip. 3br/2.5ba. deck. new.,within an hour,100%,100%,t,Wallingford,5,t,t,Fremont,47.65883131,-122.3479665,House,Entire home/apt,8,2.5,3,3,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher}",,$325.00,1,$0.00,1,1125,16,96,10,10,10,10,10,10,f,strict,f,f,4,1.37
7646637,Private & Relaxing Home in Fremont,within a few hours,100%,100%,f,Ballard,1,t,f,Ballard,47.66119445,-122.3612431,House,Entire home/apt,4,1,3,5,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Pets live on this property"", ""Dog(s)"", ""Heating"", ""Family/Kid Friendly"", ""Smoke Detector"", ""First Aid Kit"", ""Essentials"", ""Shampoo}",,$99.00,1,$175.00,1,29,5,92,10,10,10,10,10,10,f,strict,f,f,1,1.01
1069562,Midcentury modern charm in Fremont,within an hour,100%,100%,f,Fremont,1,t,t,Fremont,47.65944067,-122.3597742,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$149.00,2,$45.00,1,7,25,96,10,10,10,10,9,9,t,strict,f,f,1,2.23
119103,Teeny Tiny Guestyhouse! ,within a few hours,100%,100%,t,Fremont,2,t,t,Fremont,47.65198911,-122.3502645,Cabin,Private room,3,1,1,2,Real Bed,"{Wireless Internet"", ""Kitchen"", ""Heating"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Essentials}",,$79.00,2,$10.00,3,7,210,98,10,10,10,10,10,10,f,moderate,f,f,2,3.78
8687967,Living Room in Quirky Fremont!,within a few hours,80%,100%,f,Fremont,1,t,t,Fremont,47.6535207,-122.3506336,Apartment,Shared room,1,1,1,1,Futon,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Elevator in Building"", ""Buzzer/Wireless Intercom"", ""Heating"", ""Family/Kid Friendly"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Essentials"", ""Shampoo}",,$40.00,1,$0.00,1,4,3,100,10,10,10,10,9,10,f,flexible,f,f,1,1.02
282934,Seattle Sojourn - Fremont Guest Apt,N/A,N/A,N/A,t,Fremont,1,t,t,Fremont,47.65758911,-122.3543762,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Pets live on this property"", ""Dog(s)"", ""Indoor Fireplace"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",660,$115.00,1,$0.00,5,28,65,99,10,10,10,10,10,10,f,moderate,t,t,1,1.9
5787922,Secret Garden W/Private Patio/Prkng,within a few hours,100%,100%,f,Fremont,1,t,t,Fremont,47.65495789,-122.3533618,Other,Entire home/apt,4,1,1,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Wheelchair Accessible"", ""Free Parking on Premises"", ""Breakfast"", ""Heating"", ""Family/Kid Friendly"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$120.00,2,$0.00,2,30,57,96,10,10,10,10,10,10,f,moderate,f,f,1,7.6
8081658,Fremont newly renovated vintage apt,within an hour,92%,100%,f,Green Lake,4,t,t,Fremont,47.65461984,-122.3480752,Apartment,Entire home/apt,6,1,2,3,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Pets Allowed"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher}",,$150.00,1,$0.00,5,180,1,100,10,10,10,10,10,10,t,strict,f,f,1,0.59
3898413,Whitman Acres: Queen Room,within a few hours,90%,100%,t,Fremont,2,t,t,,47.65892622,-122.3459516,House,Private room,2,1,1,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Pets Allowed"", ""Breakfast"", ""Pets live on this property"", ""Dog(s)"", ""Heating"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$68.00,1,$0.00,1,90,22,98,10,10,10,10,10,10,f,moderate,f,f,2,2.95
7009282,Fremont Bungalow,N/A,N/A,N/A,f,Fremont,1,t,f,Fremont,47.65694629,-122.3459769,House,Private room,2,2,1,1,Real Bed,"{Cable TV"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Smoking Allowed"", ""Pets Allowed"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Essentials"", ""Shampoo}",,$125.00,3,$0.00,1,1125,0,,,,,,,,f,moderate,f,f,1,
9196007,Luxury Apartment in Artsy Fremont,within an hour,100%,100%,f,Fremont,3,t,f,Fremont,47.65005669,-122.3458362,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Elevator in Building"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$55.00,1,$29.00,3,1125,0,,,,,,,,f,strict,t,t,2,
